Time  Layer1_Flux  Layer1_Error  Layer2_Flux  Layer2_Error  Layer3_Flux  Layer3_Error  Layer4_Flux  Layer4_Error  Layer5_Flux  Layer5_Error  Layer6_Flux  Layer6_Error  Layer7_Flux  Layer7_Error  Layer8_Flux  Layer8_Error  Layer9_Flux  Layer9_Error  Layer10_Flux  Layer10_Error  Layer11_Flux  Layer11_Error  Layer12_Flux  Layer12_Error  Layer13_Flux  Layer13_Error  Layer14_Flux  Layer14_Error  Layer15_Flux  Layer15_Error  Layer16_Flux  Layer16_Error  Layer17_Flux  Layer17_Error
4.4600E+04  1.18312E-06  0.4086  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.45197E-07  1.0000  6.13019E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.07404E-07  1.0000  1.50182E-07  0.7173  6.62396E-07  0.4071  3.01719E-07  0.5613  8.13072E-07  0.3535  2.28825E-07  0.6794
4.4700E+04  8.94684E-07  0.4899  1.43271E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.96395E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.16641E-07  0.7095  1.47359E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.57277E-07  1.0000  2.09303E-07  0.6688  6.33010E-07  0.3852  3.76737E-07  0.4969  1.05812E-06  0.3106  2.17891E-07  0.7117
4.4800E+04  8.80876E-07  0.4973  2.53224E-07  0.7167  0.00000E+00  0.0000  0.00000E+00  0.0000  1.77214E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.49554E-08  0.9538  1.47359E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.54891E-07  0.5045  4.08102E-07  0.5044  5.88369E-07  0.4222  1.11113E-06  0.2957  2.17891E-07  0.7117
4.4900E+04  9.76076E-07  0.4600  4.86988E-07  0.7095  0.00000E+00  0.0000  0.00000E+00  0.0000  1.77214E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.52560E-07  0.7082  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.78753E-07  0.5029  3.15521E-07  0.5826  7.19217E-07  0.3886  1.08911E-06  0.3012  1.09451E-07  0.7273
4.5000E+04  7.66498E-07  0.5150  4.86988E-07  0.7095  0.00000E+00  0.0000  0.00000E+00  0.0000  1.77214E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.03181E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.34324E-07  0.5158  4.68271E-07  0.4633  5.97678E-07  0.4161  1.02770E-06  0.3070  1.02797E-08  1.0000
4.5100E+04  8.53163E-07  0.4842  4.86988E-07  0.7095  0.00000E+00  0.0000  0.00000E+00  0.0000  1.77214E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.03181E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.63958E-08  1.0000  1.88565E-07  0.7087  5.41518E-07  0.4606  5.24504E-07  0.4405  1.19106E-06  0.2867  7.61265E-08  1.0000
4.5200E+04  5.95335E-07  0.5963  4.86988E-07  0.7095  0.00000E+00  0.0000  0.00000E+00  0.0000  2.95267E-07  0.7212  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.03181E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.88565E-07  0.7087  4.67042E-07  0.5097  7.21550E-07  0.3865  1.31876E-06  0.2820  8.71823E-08  0.7231
4.5300E+04  8.52694E-07  0.4914  6.52017E-07  0.5809  0.00000E+00  0.0000  0.00000E+00  0.0000  2.09399E-07  0.8120  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.15377E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.39957E-08  0.7667  5.32343E-07  0.4637  6.30634E-07  0.4081  1.13529E-06  0.2978  9.82421E-08  1.0000
4.5400E+04  1.15269E-06  0.4144  9.64796E-07  0.4880  0.00000E+00  0.0000  0.00000E+00  0.0000  1.63805E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.05638E-07  1.0000  4.09682E-07  0.5100  5.99155E-07  0.4422  1.00642E-06  0.3135  2.43162E-09  1.0000
4.5500E+04  1.39287E-06  0.3867  1.15194E-06  0.4336  0.00000E+00  0.0000  0.00000E+00  0.0000  1.63805E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.86584E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.05638E-07  1.0000  2.26117E-07  0.6067  4.65296E-07  0.5144  9.44006E-07  0.2945  0.00000E+00  0.0000
4.5600E+04  1.59291E-06  0.3647  7.27251E-07  0.5250  0.00000E+00  0.0000  0.00000E+00  0.0000  1.63805E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.61469E-07  0.7400  8.64254E-08  1.0000  3.93104E-07  0.5805  9.66713E-07  0.3089  0.00000E+00  0.0000
4.5700E+04  1.84129E-06  0.3473  1.06827E-06  0.4829  0.00000E+00  0.0000  0.00000E+00  0.0000  1.63805E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  0.00000E+00  0.0000  1.43232E-07  1.0000  0.00000E+00  0.0000  5.95396E-08  1.0000  2.41038E-07  0.7125  0.00000E+00  0.0000  3.93104E-07  0.5805  1.07343E-06  0.3048  1.51839E-08  1.0000
4.5800E+04  1.89945E-06  0.3415  1.06874E-06  0.4587  0.00000E+00  0.0000  0.00000E+00  0.0000  6.85966E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  0.00000E+00  0.0000  2.51669E-07  1.0000  0.00000E+00  0.0000  1.41303E-07  1.0000  2.41038E-07  0.7125  0.00000E+00  0.0000  4.53497E-07  0.5123  9.62681E-07  0.3272  1.07821E-07  1.0000
4.5900E+04  1.74492E-06  0.3607  1.26529E-06  0.4383  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  0.00000E+00  0.0000  2.32900E-08  1.0000  0.00000E+00  0.0000  2.59183E-07  0.6934  2.41038E-07  0.7125  1.41440E-07  0.7910  5.77885E-07  0.4538  8.09034E-07  0.3308  1.07821E-07  1.0000
4.6000E+04  1.47724E-06  0.3867  6.76349E-07  0.5788  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  0.00000E+00  0.0000  3.68848E-09  1.0000  0.00000E+00  0.0000  4.84809E-07  0.6287  2.41038E-07  0.7125  2.12454E-07  0.5845  5.90897E-07  0.4352  9.68359E-07  0.3155  1.07821E-07  1.0000
4.6100E+04  1.48038E-06  0.3847  7.23733E-07  0.5357  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  1.61630E-07  0.7626  0.00000E+00  0.0000  0.00000E+00  0.0000  4.12125E-07  0.7183  2.38440E-07  0.7136  1.57419E-07  0.7071  5.50943E-07  0.4611  9.59354E-07  0.3213  1.07821E-07  1.0000
4.6200E+04  1.21579E-06  0.4138  1.12010E-06  0.4332  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  3.80194E-07  0.7113  0.00000E+00  0.0000  0.00000E+00  0.0000  4.12125E-07  0.7183  5.62211E-08  1.0000  1.57419E-07  0.7071  5.94997E-07  0.4164  9.12424E-07  0.3170  1.82968E-08  1.0000
4.6300E+04  1.03762E-06  0.4535  1.25970E-06  0.4447  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  3.80194E-07  0.7113  0.00000E+00  0.0000  0.00000E+00  0.0000  4.12125E-07  0.7183  0.00000E+00  0.0000  2.77364E-07  0.5900  5.04444E-07  0.4557  9.84207E-07  0.3197  6.28299E-08  1.0000
4.6400E+04  1.42687E-06  0.3720  1.36614E-06  0.4024  1.00176E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.38149E-07  1.0000  3.80194E-07  0.7113  0.00000E+00  0.0000  7.66563E-08  1.0000  4.99089E-07  0.6182  0.00000E+00  0.0000  3.57527E-07  0.5197  5.88100E-07  0.4165  8.62567E-07  0.3252  1.55913E-07  0.7626
4.6500E+04  1.48100E-06  0.3727  1.34823E-06  0.3888  1.37600E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.89589E-08  1.0000  2.19220E-07  0.9623  0.00000E+00  0.0000  1.18766E-07  1.0000  5.26697E-07  0.5812  0.00000E+00  0.0000  4.63209E-07  0.4828  6.41246E-07  0.4110  7.35703E-07  0.3505  1.90529E-07  0.7149
4.6600E+04  1.16896E-06  0.4187  1.15317E-06  0.4566  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.59563E-07  0.7343  0.00000E+00  0.0000  1.18766E-07  1.0000  3.53158E-07  0.6539  0.00000E+00  0.0000  4.02204E-07  0.5618  7.50308E-07  0.3659  7.33904E-07  0.3450  1.66048E-07  0.7421
4.6700E+04  6.37537E-07  0.5425  6.20098E-07  0.5947  1.09829E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.65304E-07  1.0000  0.00000E+00  0.0000  1.18766E-07  1.0000  2.92578E-07  0.6531  0.00000E+00  0.0000  4.54415E-07  0.5658  6.22649E-07  0.3934  7.51680E-07  0.3602  1.09450E-07  1.0000
4.6800E+04  6.00951E-07  0.5301  6.93731E-07  0.5843  3.40068E-07  0.7210  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.65304E-07  1.0000  0.00000E+00  0.0000  1.18766E-07  1.0000  1.89359E-07  0.7595  0.00000E+00  0.0000  3.17783E-07  0.6642  5.39653E-07  0.3925  8.83571E-07  0.3384  1.09450E-07  1.0000
4.6900E+04  5.31221E-07  0.5852  6.59233E-07  0.5937  4.07772E-07  0.7451  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.65304E-07  1.0000  0.00000E+00  0.0000  1.18766E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.63952E-07  0.6618  4.89484E-07  0.4279  9.65945E-07  0.3232  1.09450E-07  1.0000
4.7000E+04  3.56791E-07  0.7070  5.13828E-07  0.7073  4.30280E-07  0.7080  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.65304E-07  1.0000  0.00000E+00  0.0000  1.18766E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.45998E-07  0.5931  3.40455E-07  0.4619  8.37858E-07  0.3256  1.89458E-07  0.7156
4.7100E+04  2.11160E-07  1.0000  5.17516E-07  0.7023  3.45916E-07  0.8140  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.65304E-07  1.0000  2.22404E-07  1.0000  1.04918E-07  1.0000  0.00000E+00  0.0000  4.87114E-09  1.0000  2.90542E-07  0.6244  3.11841E-07  0.5130  7.86864E-07  0.3432  1.94213E-07  0.7128
4.7200E+04  2.42701E-07  0.8797  7.56869E-07  0.5776  2.71608E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.14333E-08  1.0000  0.00000E+00  0.0000  6.86675E-08  1.0000  2.38474E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.40499E-07  1.0000  1.46286E-07  0.7159  3.36729E-07  0.5042  9.32298E-07  0.3182  1.94213E-07  0.7128
4.7300E+04  3.81059E-07  0.7112  7.66456E-07  0.5705  2.71608E-07  1.0000  0.00000E+00  0.0000  1.69815E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.66390E-08  1.0000  0.00000E+00  0.0000  2.38474E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.40499E-07  1.0000  1.64227E-07  0.7075  1.50322E-07  0.7005  9.28889E-07  0.3130  1.60516E-07  0.6340
4.7400E+04  3.81059E-07  0.7112  1.07544E-06  0.4582  2.71608E-07  1.0000  0.00000E+00  0.0000  2.17041E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.80025E-07  1.0000  0.00000E+00  0.0000  2.38474E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.40499E-07  1.0000  1.74654E-07  0.7074  9.25006E-08  1.0000  6.13828E-07  0.3845  1.55506E-07  0.7073
4.7500E+04  3.81059E-07  0.7112  1.32469E-06  0.4524  2.71608E-07  1.0000  0.00000E+00  0.0000  2.17041E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.80025E-07  1.0000  0.00000E+00  0.0000  2.27976E-07  0.7148  0.00000E+00  0.0000  0.00000E+00  0.0000  1.40499E-07  1.0000  1.61049E-07  0.7119  7.84129E-09  1.0000  4.95470E-07  0.4546  7.60920E-08  1.0000
4.7600E+04  2.93820E-07  0.7157  1.24015E-06  0.4529  2.56723E-07  1.0000  0.00000E+00  0.0000  2.17041E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.92788E-09  1.0000  0.00000E+00  0.0000  2.37065E-07  1.0000  0.00000E+00  0.0000  3.70062E-08  1.0000  1.40499E-07  1.0000  8.99644E-08  1.0000  1.16496E-07  1.0000  4.05261E-07  0.4820  1.43026E-07  0.7086
4.7700E+04  1.69899E-07  1.0000  1.29824E-06  0.4857  0.00000E+00  0.0000  0.00000E+00  0.0000  2.27422E-07  0.9554  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.37065E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.40499E-07  1.0000  8.99644E-08  1.0000  1.87128E-07  0.7824  4.43784E-07  0.4593  9.97742E-08  0.8804
4.7800E+04  3.14193E-07  0.6458  1.68353E-06  0.3948  0.00000E+00  0.0000  0.00000E+00  0.0000  4.78523E-07  0.7101  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.53930E-08  1.0000  0.00000E+00  0.0000  1.10929E-07  0.7754  1.44006E-07  0.9759  8.99644E-08  1.0000  2.30619E-07  0.7205  3.80613E-07  0.5091  1.23671E-07  0.7629
4.7900E+04  5.84395E-07  0.5982  1.78586E-06  0.4163  0.00000E+00  0.0000  0.00000E+00  0.0000  4.78523E-07  0.7101  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.07839E-08  1.0000  3.03902E-07  0.7073  1.42064E-07  0.9569  6.68401E-08  0.9742  2.30619E-07  0.7205  5.44808E-07  0.4303  1.72902E-07  0.7225
4.8000E+04  4.45070E-07  0.7137  1.52477E-06  0.4203  0.00000E+00  0.0000  0.00000E+00  0.0000  3.78597E-07  0.7568  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.42475E-08  1.0000  3.03902E-07  0.7073  1.35801E-07  1.0000  8.09996E-08  1.0000  2.30619E-07  0.7205  7.11893E-07  0.3806  1.04600E-07  1.0000
4.8100E+04  4.26536E-07  0.6168  1.35499E-06  0.4397  0.00000E+00  0.0000  0.00000E+00  0.0000  2.61482E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.32374E-08  1.0000  0.00000E+00  0.0000  8.42475E-08  1.0000  1.78510E-07  0.8801  1.70366E-07  0.8225  3.55771E-08  1.0000  2.30619E-07  0.7205  7.53973E-07  0.3615  1.04600E-07  1.0000
4.8200E+04  5.57074E-07  0.5785  9.84302E-07  0.5104  0.00000E+00  0.0000  0.00000E+00  0.0000  2.61482E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.46503E-07  1.0000  0.00000E+00  0.0000  8.42475E-08  1.0000  1.55399E-07  1.0000  2.11667E-07  0.7349  5.73411E-08  1.0000  2.30619E-07  0.7205  5.52282E-07  0.4088  1.04600E-07  1.0000
4.8300E+04  6.49811E-07  0.4775  7.88523E-07  0.5145  0.00000E+00  0.0000  2.51517E-08  1.0000  2.00677E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.20027E-08  1.0000  0.00000E+00  0.0000  8.42475E-08  1.0000  1.11656E-07  1.0000  1.51206E-07  0.7071  2.42135E-07  0.6691  2.87992E-07  0.6104  5.49994E-07  0.4333  1.04600E-07  1.0000
4.8400E+04  8.86020E-07  0.4573  9.75466E-07  0.5335  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.42475E-08  1.0000  0.00000E+00  0.0000  7.58660E-08  1.0000  3.93191E-07  0.5050  2.14973E-07  0.5840  3.91274E-07  0.5114  1.04600E-07  1.0000
4.8500E+04  9.89471E-07  0.4227  1.24190E-06  0.4597  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.98994E-08  0.8476  0.00000E+00  0.0000  2.35078E-08  1.0000  4.93976E-07  0.4629  8.16496E-08  1.0000  4.80895E-07  0.4568  1.04600E-07  1.0000
4.8600E+04  1.06688E-06  0.4377  1.27651E-06  0.4655  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.36420E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.76680E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.14676E-07  0.4578  8.16496E-08  1.0000  4.27975E-07  0.4779  1.04600E-07  1.0000
4.8700E+04  1.11728E-06  0.4239  1.72566E-06  0.3770  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.97419E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.76680E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.14676E-07  0.4578  8.16496E-08  1.0000  4.84622E-07  0.4559  7.70879E-08  1.0000
4.8800E+04  7.62626E-07  0.4879  1.37406E-06  0.4306  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.76680E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  5.14676E-07  0.4578  1.80503E-07  0.6168  4.27986E-07  0.4807  0.00000E+00  0.0000
4.8900E+04  6.91267E-07  0.5176  1.29206E-06  0.4460  1.35279E-07  0.7125  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.76680E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.26119E-07  0.4531  2.48932E-07  0.6773  4.78457E-07  0.4443  0.00000E+00  0.0000
4.9000E+04  8.87628E-07  0.4508  7.96925E-07  0.4887  1.90471E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.76680E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.81276E-07  0.4838  3.07664E-07  0.5997  6.06502E-07  0.4176  0.00000E+00  0.0000
4.9100E+04  7.35174E-07  0.4642  4.53500E-07  0.6784  1.90471E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  8.27475E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  7.76680E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  4.27296E-07  0.4586  2.38060E-07  0.6865  7.56767E-07  0.3691  3.43794E-09  1.0000
4.9200E+04  1.04261E-06  0.3732  2.59189E-07  1.0000  1.51270E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.97407E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.24478E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.17464E-07  0.5309  2.20118E-07  0.7379  8.83275E-07  0.3443  1.01818E-07  1.0000
4.9300E+04  9.37384E-07  0.4071  3.22577E-07  0.8272  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.97407E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  3.75838E-07  0.5016  2.20927E-07  0.7216  9.85166E-07  0.3187  1.01818E-07  1.0000
4.9400E+04  7.97482E-07  0.4545  5.23858E-07  0.6483  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.05887E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.28195E-08  1.0000  0.00000E+00  0.0000  2.93435E-07  0.6319  2.21332E-07  0.7365  9.72268E-07  0.3080  1.01818E-07  1.0000
4.9500E+04  6.74095E-07  0.4536  3.63658E-07  0.7128  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.42498E-07  1.0000  0.00000E+00  0.0000  2.83629E-07  0.6464  1.70465E-07  0.7125  7.39226E-07  0.3588  1.01818E-07  1.0000
4.9600E+04  6.51827E-07  0.5053  2.63703E-07  1.0000  9.51709E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.42498E-07  1.0000  0.00000E+00  0.0000  3.92713E-07  0.5263  1.50398E-07  0.7151  8.41726E-07  0.3414  2.38307E-07  0.7145
4.9700E+04  5.23349E-07  0.5735  2.63703E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.42498E-07  1.0000  0.00000E+00  0.0000  3.72620E-07  0.5857  1.37861E-07  0.7236  8.08699E-07  0.3505  2.52475E-07  0.7202
4.9800E+04  3.40128E-07  0.5834  2.15970E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.28683E-08  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.28122E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.42498E-07  1.0000  0.00000E+00  0.0000  3.72620E-07  0.5857  1.46869E-07  0.7142  8.30570E-07  0.3440  2.52475E-07  0.7202
4.9900E+04  3.50710E-07  0.7087  2.84331E-07  0.7542  0.00000E+00  0.0000  0.00000E+00  0.0000  1.90281E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.35431E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.42498E-07  1.0000  0.00000E+00  0.0000  3.72620E-07  0.5857  1.16323E-07  0.8045  1.18511E-06  0.2821  2.52475E-07  0.7202
5.0000E+04  3.50710E-07  0.7087  3.54101E-07  0.7259  0.00000E+00  0.0000  1.06504E-07  1.0000  1.90281E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.35431E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.42498E-07  1.0000  0.00000E+00  0.0000  3.72620E-07  0.5857  1.37115E-07  0.7400  1.15575E-06  0.2876  1.90710E-07  0.8174
5.0100E+04  2.00953E-07  0.9338  2.18101E-07  1.0000  0.00000E+00  0.0000  1.46860E-07  1.0000  1.90281E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.35431E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.51925E-08  1.0000  0.00000E+00  0.0000  2.80801E-07  0.6001  2.86519E-07  0.6329  1.15413E-06  0.2955  1.50658E-07  1.0000
5.0200E+04  4.30447E-08  1.0000  2.18101E-07  1.0000  0.00000E+00  0.0000  8.35676E-08  1.0000  2.58341E-07  0.7822  0.00000E+00  0.0000  0.00000E+00  0.0000  1.35431E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.28934E-07  0.6904  2.57501E-07  0.6479  1.03943E-06  0.3074  2.30858E-08  0.8748
5.0300E+04  0.00000E+00  0.0000  2.18101E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.18147E-07  0.7826  0.00000E+00  0.0000  0.00000E+00  0.0000  1.35431E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.87073E-07  0.4683  2.27056E-07  0.7225  9.88007E-07  0.3271  0.00000E+00  0.0000
5.0400E+04  0.00000E+00  0.0000  2.18101E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.60788E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  1.35431E-07  1.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  0.00000E+00  0.0000  2.23291E-07  0.7322  1.26281E-07  0.6615  1.01084E-06  0.2995  0.00000E+00  0.0000
